text,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,category,stance
المده استغرقت لتجهيز لقاح الحصبه الإجابه سنوات مر خلالها بسلسه مراحل متتابعه التطوير المختبر التجارب الحيوانات وبعدها اخضاع البشر للتجارب السريريه سؤال,0,0,0,0,0,0,0,1,0,0,0,7,0
هلأ الفنانيين متل عاصي وأبنه يلي انصابوا بكورونا شهرين ضروره يتلقحوا وراغب علامه غيرن يلي مستهترين وبنطوا حفله لحفله كرمال المصاري ومتل اجرن كورونا اخدوا لقاح مئات المرضى الأحق لان معن مصاري لح يأخدوا فعلا الحياه مافيها عدل بسبب وقاحه وجشع وأنانيه الناس,0,0,0,0,0,1,0,1,0,0,0,7,1
التوصل الى اول لقاح سعودي مضاد لكورونا لقاح كورونا السعوديه,0,0,0,0,0,1,0,1,0,0,0,0,1
شركه الادويه استرازينكا متهمه بتحويل شحنات لقاح الكورونا متعاقد عليها الاتحاد الاوروبي لفائده دول خارج الاتحاد ميكونش المغرب للجهاد البحري خدا الشحنه,0,0,0,0,0,1,0,1,0,0,0,0,1
صوره للتاريخ وفيها تشجيع جميعا اننا نسارع بأخذ اللقاح يارب تحفظه لبلده وشعبه وترزقه الملك يتلقى لقاح كورونا,0,0,0,0,0,1,1,1,0,0,0,1,1
مصر تبدأ تطعيم الأطقم الطبيه بلقاح سينوفارم الصيني,0,0,0,0,0,0,0,1,1,0,1,0,1
بفضل الله اتمام الجرعه الثانيه لقاح كورونا يتم منحك جواز صحي تكلمني انا محصن,0,0,0,0,0,1,0,1,0,0,0,9,1
للعربان كلبا اقلق الدنيا عواه خل الملعون جروا طلع العن اباه لقاح يلقحك,0,0,0,0,0,0,0,1,0,0,0,8,0
الباحث الشأن الأوروبي مصطفى طوسه تنافس نزيه للحصول جرعات لقاح كورونا للخبر بقيه,0,0,0,0,0,1,0,1,0,0,0,6,1
مباحثات تركيه روسيه بشأن التعاون لقاح سبوتنيك,0,0,0,0,0,0,0,1,1,0,0,2,1
روسيا تشيد بإعلان الإمارات تسجيل لقاح سبوتنيك للاستخدام الطارئ وام للتفاصيل,0,0,0,0,0,0,0,1,1,0,0,0,1
دخل المئات الى غرف الطوارئ الحصول لقاح وهم كورونا,0,0,0,0,0,1,0,1,0,0,0,0,-1
تقرير اميركيا اصيبوا بردود فعل تحسسيه شديده لقاح فايزر,0,0,0,0,0,0,0,1,1,0,0,0,-1
عملوا سهرات تفاخروا بنجاحكم خدوا لقاح كورونا وزر كوا للناس انتو بلا ضمير عامل سهره ومساهم بهالجريمه حدا الو معك وأصل ضروري سوشال ميديا,0,0,0,0,0,1,0,1,0,0,0,7,1
تركيا الف موظف بالقطاع الصحي تلقوا لقاح كورونا,0,0,0,0,0,1,0,1,0,0,0,0,1
الاستراتيجيه الإسرائيليه التطعيم ومتى سيتم تطعيم الفلسطينيين لقاح كورونا اسرائيل فلسطين,0,0,0,0,0,1,0,1,0,0,1,3,1
الف الف مبروك الصحه السعوديه تعتمد لقاحين اضافيين وهما لقاح موديرنا ولقاح استرازيكيا فألكم الخير والعافيه وعمار ياوطن الخير والإنسانيه حفظكم الله وحفظ قياداتنا ووطننا,0,0,0,0,0,0,0,1,1,0,0,0,1
شاهد نجاح اول لقاح سعودي مضاد لكورونا جامعه الإمام عبدالرحمن بن فيصل,0,0,0,0,0,1,0,1,0,0,0,0,1
الحمدلله توه خذت تطعيم كورونا,0,0,0,0,0,1,0,0,0,0,1,7,1
وكاله الأدويه الأوروبيه تبرئ لقاح فايزر بايونتيك التسبب وفي ات,0,0,0,0,0,0,0,1,1,0,0,0,1
ان حظر شراء لقاح كورونا خامنئي المجرم جريمه ضد الإنسانيه انه مسؤول قتل الآلاف المواطنين المحرومين والمضطهدين مذبح كرونا المجتمع الدولي ان يدين بشده الجريمه وأن يجبر النظام ازاله الحواجز امام التطعيم,0,0,0,0,0,1,0,1,0,0,1,0,1
لوكان اللقاح الامريكي فعال كانت امريكا اليوم الاكثر اصابات العالم نريد لقاح امن,0,0,0,0,0,0,0,1,0,1,0,3,1
غياب الرؤيه الواضحه خص استراتيجيه لقاح كورونا مخيفه تخزين وتوزيع تعدد اللقاحات او الانتهاء عقد فايزر يذكرني بمقوله الأمل بخطه فليكن الله عون لبنان كورونا والمؤتمنين حمايه اللبنانيين,0,0,0,0,0,1,0,1,1,0,0,0,1
الوزير الأول عبد العزيز جراد يتلقى لقاح سبوتنيك بالعياده المتعدده الخدمات الينابيع بالعاصمه الوزير الأول عبد العزيز جراد,0,0,0,0,0,0,1,1,1,0,0,1,1
يالسه فالعياده ويا امي فجأه اسمعها تقولي شوفي مشاعل يبا لقاح يوم لفيت لقيت يشبه احمد والله مادري عشانها امي شو موتتني ضحك الله يحفظنا بحفظه,0,0,0,0,0,0,0,1,0,0,0,7,1
الفتره اكتر احتمال اصابه اول جرعه لحد اسبوع تاني جرعه بهاافتره الاجسام المضاده بتكون عم تتكو المناعه كافيه الاحتياط لازم يكون كأنو مش اخدين لقاح,0,0,0,0,0,0,0,1,0,0,0,0,1
منا حمايه الولايه اذا خوف علينا اح امن,0,0,0,0,0,0,0,0,0,0,0,7,0
دول عده استراليا نيوزلندا اليابان تايوان تتخلى استخدام لقاح كورونا شعوبهم الا مضي عده شهور يرون نتائجه الدول فرضته شعوبها واليوم استراليا تحقق سبب وفاه شخص تلقيهم لقاح فايزر النرويج,1,1,0,0,0,1,0,1,1,0,0,0,1
لماذا نصحت المانيا بعدم اعطاء لقاح استرازينيكا لمن تتجاوز اعمارهم عاما,0,0,0,0,0,0,0,1,1,0,0,0,1
تعيش بصحه ياعسى عمرك طويل الملك يتلقى لقاح كورونا عش بصحه,0,0,0,0,0,1,1,1,0,0,0,1,1
انا اخد لقاح كورونا,0,0,0,0,0,1,0,1,0,0,0,7,1
نادين نجيم وصديقتها ناتالي نصرالله فيديو طريف نشرته النجمه اللبنانيه تيك توك وعلقت مازحه تلقي لقاح كورونا بشهر مشاهير زهره الخليج تلهمنا زهره الخليج,0,0,0,0,0,1,0,1,0,0,0,1,1
تطعيم معاه هيك ولد ههه,0,0,0,0,0,0,0,0,0,0,1,8,0
النظام السوري عاجز شراء لقاح كورونا ولقاح كورونا المخصص للبنان سيذهب الى سوريا,0,0,0,0,0,1,0,1,0,0,0,2,1
بريطانيا لقاح فالنيفا طور الموافقه وسيكون اداه حيويه محاربه كورونا العربيه عاجل,0,0,1,0,0,1,0,1,0,0,0,0,1
فايزر تتوقع عائدات قدرها مليار مبيعات لقاح كورونا,0,0,0,0,0,1,0,1,1,0,0,0,1
الصحه المصريه بدايه الغد ستتلقى المستشفيات الحكوميه لقاح كورونا,0,0,0,0,0,1,0,1,0,0,0,2,1
وزير الصحه صوره تغني الف كلمه حفظ الله خادم الحرمين الشريفين ورعاه وشكرا قدمه دعم بدايه الجائحه وحرصه سلامه المواطنين والمقيمين بعلاجهم وحصولهم اللقاح مجانا وأمره ببذل الغالي والنفيس اجل صحتنا الملك يتلقى لقاح كورونا,0,0,0,0,0,1,1,1,0,0,0,1,1
ترحيب جزائري بمبادره تقاسم بلادهم لقاح كورونا تونس,0,0,0,0,0,1,0,1,0,0,0,1,1
يلي عايش برات لبنان زبطوا اموركم لننزل ناخذ اللقاح الايراني لقاح امن,0,0,0,0,0,0,0,1,0,1,0,7,1
متحدث الصحه يوجه رساله لناقلي الشائعات المتعلقه لقاح كورونا,0,0,0,0,0,1,0,1,0,0,0,4,0
عام مبشرات عام اسعار النفط تقترب مستويات طي صفحه الخلاف الخليجي بالمصالحه انحسار كورونا وإيجاد اكثر لقاح فعال انتعاش التبادل التجاري دول الخليج اللهم اجعله عام خير ونماء وإزدهار لوطننا وشعبنا والامه العربيه والاسلاميه,0,0,0,0,0,1,0,1,0,0,0,0,1
رغم وصوله الى اسرائيل الفلسطينيون يزالون ينتظرون موعد تسلمهم لقاح كورونا,0,0,0,0,0,1,0,1,0,0,0,0,1
العراق معركتنا صعبه للاسف نتعامل اشخاص يصدقون يؤمنون يقول السيستاني اني دخلت الى ضريح علي ابن ابي طالب المهدي اعطاني فتوى الجهاد الكفائي اسسنا الحشد ينتظر السيستاني يفتي ان يسمح بإن يأخذوا لقاح كورونا صعب,0,0,0,0,0,1,0,1,0,0,0,8,0
يستخدم لقاح جونسون التقنيه استخدمت لقاح الايبولا تم اعطاؤه للحوامل اعتقد سيجاز استخدامه لأخوتنا الحوامل ابحول الله,0,0,0,0,0,0,0,1,0,0,0,5,1
خلص يستر ربك بلا هبل ماتو وعندن امراض مزمنه وأعمارهن ال يعني هيدا اذا اخد لقاح للجريب او الصفيره بموت خلصص قرفتنا,0,0,0,0,0,0,0,1,0,0,0,4,1
فيديو سمو امير منطقه الرياض تأخرت تلقي لقاح كورونا بناء توصيه الأطباء لأنني سبق وأصبت بالفيروس,0,0,0,0,0,1,0,1,0,0,0,1,1
تلقى خادم الحرمين الشريفين الملك سلمان بن عبدالعزيز ال سعود حفظه الله اليوم نيوم الجرعه الأولى لقاح كورونا كورونا اللهم احفظ ملكنا وبلدنا المملكه العربيه السعوديه وعليها شر وجميع بلاد المسلمين الجيش السلماني,0,0,0,0,0,1,0,1,0,0,0,1,1
رئيس صندوق الاستثمارات الروسي السعوديه تصبح مركزا لوجيستيا لتوزيع لقاح سبوتنيك استرازينيكا الشرق الأوسط وأفريقيا,0,0,0,0,0,0,0,1,1,0,0,0,1
ناقش اعضاء المجلس نهايه الاجتماع اهميه الاستمرار تحفيز الكادر التعليمي والإداري وكافه العاملين المنشآت التعليميه الدوله وأولياء الأمور تلقي لقاح فيروس كورونا اجل العوده التدريجيه الى الحياه الطبيعيه المنشآت التعليميه,0,0,0,0,0,1,0,1,0,0,0,2,1
وزير الصحه الجديد يستقبل مسؤول مكافحه الدوام لغرض تأمين لقاح كورونا المواطنين بأمان ستوتات,0,0,0,0,0,1,0,1,0,0,0,0,1
بلغت قيمه الأمبوله الواحده لقاح كورونا شركتي فايزر بيونتيك دولارا اي يعادل سعودي الأمبوله الواحده تكفي لتطعيم خمسه اشخاص صحيفه سهم,0,0,0,0,0,1,0,1,1,0,1,0,1
حجي اللقاح اللي عندنا حبك حبك حبك روح امرض وموت بالمستشفيات المش مجهزينها غيره واه وبدناش نوقع حد حرين احنا مش عاجبك روح دبر لقاح لحالك شعب وقح ناكر للجميل صحيح,0,0,0,0,0,0,0,1,0,0,0,7,1
علي هيدا لقاح للبشر مش للحمير احترامي للحمار,0,0,0,0,0,0,0,1,0,0,0,7,1
المواطن محمد الكثيري يقدم شكره للملك سلمان ولسمو ولي العهد تلقيه لقاح كورونا,0,0,0,0,0,1,0,1,0,0,0,7,1
اللهم احفظ سيدي خادم الحرمين الشريفين والبسه لباس الصحه ومد جسده بالقوه وارزقه عمره عمرا وفوق صحته عافيه الملك يتلقى لقاح كورونا,0,0,0,0,0,1,1,1,0,0,0,1,1
رساله لكل شاب مابين سن العشرين ونهايه الخمسين اذا كنت تعاني اي مرض توقف البحث واسطه للحصول التطعيم الوقت الحاضر فهناك اهم منك تطعيم كبار السن والمرضى سيحميهم الموت وإصابتك بالعدوى الغالب ستشبه الإنفلونزا الثقيله التزام بالتعليمات وانتظر,0,0,0,0,0,0,0,0,0,0,1,0,1
وصول الدفعه الأولى لقاح فايزر يوم الاثنين المقبل وسيتم تأمين الف جرعه خلال الربع الأول العام الحالي دفعات اسبوعيه مسؤول ملف كورونا وزاره الصحه وائل الهياجنه كورونا الأردن لقاح كورونا المملكه,0,0,0,1,0,1,0,1,1,0,0,2,1
